State,Date,Body Aches,Fatigue,Flu-like,Seasonal Cold,Trouble Breathing,Nausea or Diarrhea,Loss of Appetite,Fever,Changes in Smell or Taste,Abdominal Pain,Chills,Cough,Headache
New Mexico,2020-04-13,4,0,6,0,3,0,0,2,2,0,1,2,0
New Mexico,2020-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2020-04-15,1,0,2,0,10,1,0,0,0,0,0,1,0
New Mexico,2020-04-16,3,1,4,1,2,0,0,0,1,0,0,0,0
New Mexico,2020-04-17,0,0,12,1,13,0,0,7,2,0,0,7,0
New Mexico,2020-04-18,0,1,13,0,2,0,0,0,3,0,0,3,0
New Mexico,2020-04-19,0,1,14,0,2,1,0,1,1,0,0,0,0
New Mexico,2020-04-20,2,2,18,0,2,0,0,1,3,0,0,2,0
New Mexico,2020-04-21,2,3,8,0,0,0,0,0,0,0,0,0,0
New Mexico,2020-04-22,0,1,17,0,1,0,0,1,0,0,0,0,0
New Mexico,2020-04-23,3,2,12,0,2,0,0,0,0,0,2,0,0
New Mexico,2020-04-24,8,3,3,0,5,0,0,0,0,0,0,0,0
New Mexico,2020-04-25,2,1,1,0,1,0,0,0,0,0,0,0,0
New Mexico,2020-04-26,2,0,10,0,3,0,0,1,0,0,0,1,0
New Mexico,2020-04-27,3,0,4,1,4,0,0,2,0,0,2,3,1
New Mexico,2020-04-28,0,3,47,0,2,0,0,2,0,0,0,1,0
New Mexico,2020-04-29,2,0,28,0,4,1,0,1,0,0,0,1,0
New Mexico,2020-04-30,3,0,4,0,4,0,0,1,0,0,1,0,0
New Mexico,2020-05-01,0,0,4,0,10,0,0,3,0,0,0,0,0
New Mexico,2020-05-02,4,2,9,0,4,0,0,0,0,0,0,0,0
New Mexico,2020-05-03,0,1,5,0,3,0,0,0,0,0,0,0,0
New Mexico,2020-05-04,3,1,11,1,4,0,0,1,1,0,0,1,0
New Mexico,2020-05-05,0,0,10,0,4,0,0,1,1,0,0,0,0
New Mexico,2020-05-06,0,2,0,0,3,0,0,1,2,0,0,0,0
New Mexico,2020-05-07,0,0,3,0,2,0,0,0,1,0,0,0,0
New Mexico,2020-05-08,6,0,5,0,0,0,0,1,0,0,0,0,0
New Mexico,2020-05-09,0,1,2,2,3,0,0,4,0,0,0,0,2
New Mexico,2020-05-10,1,1,13,0,4,0,0,0,0,0,0,0,0
New Mexico,2020-05-11,1,2,5,0,1,0,0,2,0,0,0,0,0
New Mexico,2020-05-12,0,1,6,0,0,2,0,1,0,0,0,1,0
New Mexico,2020-05-13,0,1,3,0,4,0,0,0,1,0,0,0,0
New Mexico,2020-05-14,0,2,15,0,1,0,0,1,0,0,0,1,0
New Mexico,2020-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2020-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2020-05-17,0,1,2,0,1,0,0,0,0,0,0,0,0
New Mexico,2020-05-18,0,1,7,0,0,0,0,0,0,0,1,0,0
New Mexico,2020-05-19,0,1,2,0,3,0,1,0,0,0,0,0,1
New Mexico,2020-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2020-05-21,3,1,1,0,1,0,0,2,0,0,0,3,0
New Mexico,2020-05-22,2,1,3,0,0,0,0,0,0,0,0,0,0
New Mexico,2020-05-23,0,1,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2020-05-24,0,0,5,0,0,0,0,1,0,0,0,1,0
New Mexico,2020-05-25,0,1,1,0,0,0,0,10,0,0,0,0,0
New Mexico,2020-05-26,1,0,6,0,1,0,0,9,0,0,0,0,0
New Mexico,2020-05-27,0,5,6,0,3,0,0,1,1,0,0,0,0
New Mexico,2020-05-28,4,0,6,0,4,0,0,0,0,0,0,0,0
New Mexico,2020-05-29,1,0,2,0,43,0,0,0,0,0,0,0,0
New Mexico,2020-05-30,0,1,0,0,3,0,0,0,2,0,0,0,0
New Mexico,2020-05-31,0,0,1,0,1,0,0,0,0,0,0,0,0
New Mexico,2020-06-01,1,0,1,0,0,0,0,1,0,0,0,0,0
New Mexico,2020-06-02,0,0,0,0,0,0,0,2,2,0,0,0,0
New Mexico,2020-06-03,0,0,1,0,0,0,0,1,0,0,0,0,0
New Mexico,2020-06-04,0,0,1,0,1,0,0,0,0,0,0,1,0
New Mexico,2020-06-05,0,0,2,0,0,1,0,0,0,0,0,0,0
New Mexico,2020-06-06,0,0,0,1,0,0,0,0,0,0,0,0,0
New Mexico,2020-06-07,0,0,1,0,0,0,1,1,0,0,0,2,0
New Mexico,2020-06-08,2,0,1,0,3,0,0,0,2,0,0,1,0
New Mexico,2020-06-10,0,1,6,0,0,0,0,1,0,0,0,0,0
New Mexico,2020-06-11,1,1,0,0,1,0,0,0,3,0,0,1,0
New Mexico,2020-06-12,1,2,2,0,2,0,0,0,0,0,0,0,0
New Mexico,2020-06-13,0,0,3,0,0,0,0,1,1,0,0,0,0
New Mexico,2020-06-14,1,1,0,0,6,0,0,3,0,0,0,2,0
New Mexico,2020-06-15,0,1,4,0,4,0,0,0,0,0,0,0,0
New Mexico,2020-06-16,1,0,6,0,8,0,0,0,0,0,0,1,0
New Mexico,2020-06-17,0,0,4,0,2,0,0,2,0,0,0,0,0
New Mexico,2020-06-18,0,1,5,0,10,0,0,0,0,0,0,1,1
New Mexico,2020-06-19,0,0,2,0,0,0,0,0,0,0,0,0,0
New Mexico,2020-06-22,4,0,10,0,2,0,0,0,1,0,2,0,0
New Mexico,2020-06-23,0,0,25,0,25,0,0,1,0,0,0,12,1
New Mexico,2020-06-24,0,2,52,0,12,0,0,0,0,0,0,11,0
New Mexico,2020-06-25,0,31,2,0,6,0,0,0,0,0,0,1,1
New Mexico,2020-06-26,1,11,5,0,0,0,0,1,0,0,0,0,0
New Mexico,2020-06-27,1,5,7,0,4,0,0,2,0,0,0,0,0
New Mexico,2020-06-29,0,0,7,0,6,0,0,2,0,0,0,0,0
New Mexico,2020-06-30,0,0,8,0,6,0,0,2,0,0,0,1,0
New Mexico,2020-07-01,5,2,23,1,5,0,0,1,0,0,0,3,0
New Mexico,2020-07-02,19,0,3,0,0,0,0,4,1,0,0,0,0
New Mexico,2020-07-03,2,4,5,0,0,0,0,11,1,0,0,0,0
New Mexico,2020-07-04,1,1,3,0,9,0,0,63,2,0,0,3,2
New Mexico,2020-07-05,2,1,1,0,3,0,0,7,4,0,0,0,0
New Mexico,2020-07-06,2,2,5,0,9,4,0,2,2,0,1,0,2
New Mexico,2020-07-07,0,1,7,0,0,0,0,2,0,0,0,0,0
New Mexico,2020-07-08,3,4,12,0,3,0,0,3,0,0,0,3,0
New Mexico,2020-07-09,5,2,15,2,8,0,4,5,0,0,0,0,0
New Mexico,2020-07-10,20,13,9,1,23,0,2,4,0,0,0,0,0
New Mexico,2020-07-11,1,1,5,1,5,0,0,1,0,0,0,0,0
New Mexico,2020-07-12,0,0,12,2,13,0,0,0,2,0,0,2,0
New Mexico,2020-07-13,4,8,13,2,8,0,0,3,7,0,0,3,0
New Mexico,2020-07-14,2,2,11,0,9,8,0,0,5,0,0,0,0
New Mexico,2020-07-15,2,0,24,0,2,1,0,2,9,0,0,1,0
New Mexico,2020-07-16,1,3,19,0,5,3,0,0,2,0,0,2,0
New Mexico,2020-07-17,5,6,13,1,2,2,0,4,5,0,2,1,1
New Mexico,2020-07-18,0,0,11,0,1,0,0,2,2,0,0,0,0
New Mexico,2020-07-19,0,1,6,0,0,0,0,2,0,0,0,0,0
New Mexico,2020-07-20,4,1,8,2,1,0,0,0,2,0,0,2,0
New Mexico,2020-07-21,24,1,2,0,3,0,0,1,1,0,0,0,1
New Mexico,2020-07-22,7,4,5,0,1,0,0,3,5,0,0,0,0
New Mexico,2020-07-23,1,2,12,0,3,0,0,3,3,0,0,0,0
New Mexico,2020-07-24,4,0,15,0,2,0,0,0,16,0,0,1,0
New Mexico,2020-07-25,0,0,1,0,0,0,0,1,7,0,0,0,0
New Mexico,2020-07-26,4,4,9,0,1,0,0,2,2,0,0,1,0
New Mexico,2020-07-27,3,6,4,0,2,18,0,19,2,0,0,0,0
New Mexico,2020-07-28,2,4,7,0,1,10,0,10,0,0,0,0,0
New Mexico,2020-07-29,1,1,2,2,1,0,0,5,0,0,0,0,0
New Mexico,2020-07-30,2,3,11,0,0,0,0,0,0,0,0,0,0
New Mexico,2020-07-31,1,2,10,0,1,0,0,0,0,0,0,0,0
New Mexico,2020-08-01,1,1,2,0,0,2,0,0,0,1,0,0,0
New Mexico,2020-08-02,0,1,4,0,3,0,0,0,1,0,0,1,0
New Mexico,2020-08-03,3,0,12,0,6,1,0,1,2,0,0,1,1
New Mexico,2020-08-04,1,0,13,0,1,0,0,0,0,0,0,0,0
New Mexico,2020-08-05,0,1,8,1,0,0,0,0,0,0,0,0,0
New Mexico,2020-08-06,0,0,8,0,5,0,0,0,2,0,0,1,1
New Mexico,2020-08-07,1,1,8,2,0,0,0,0,0,0,0,0,0
New Mexico,2020-08-08,0,1,3,0,3,0,0,1,0,0,0,1,0
New Mexico,2020-08-09,0,1,5,0,2,0,0,0,0,0,0,5,0
New Mexico,2020-08-10,0,0,5,0,1,0,0,0,1,0,0,0,0
New Mexico,2020-08-11,2,7,31,0,1,0,0,1,0,0,0,1,0
New Mexico,2020-08-12,1,1,5,0,3,0,1,1,2,0,0,0,0
New Mexico,2020-08-13,1,0,9,0,0,0,0,0,0,0,0,0,0
New Mexico,2020-08-14,0,2,1,0,0,0,0,1,0,0,0,0,0
New Mexico,2020-08-15,0,7,2,0,7,0,0,0,0,0,0,0,0
New Mexico,2020-08-16,0,1,0,0,0,0,0,0,0,0,0,0,0
New Mexico,2020-08-17,0,1,2,0,3,0,0,0,0,0,0,0,0
New Mexico,2020-08-18,0,0,13,0,3,0,0,0,0,0,0,0,0
New Mexico,2020-08-19,0,3,9,0,3,0,0,0,3,0,0,0,0
New Mexico,2020-08-20,0,1,2,0,2,0,0,4,0,0,0,1,0
New Mexico,2020-08-21,2,1,39,0,0,0,0,1,0,0,0,0,0
New Mexico,2020-08-22,0,0,2,0,1,0,0,0,0,0,0,0,0
New Mexico,2020-08-23,0,0,8,2,0,0,0,2,0,0,0,0,0
New Mexico,2020-08-24,0,1,1,2,2,0,0,1,0,0,0,0,0
New Mexico,2020-08-25,0,0,36,0,0,0,0,0,0,0,0,0,0
New Mexico,2020-08-26,0,0,16,0,0,0,0,0,0,0,0,1,0
New Mexico,2020-08-27,0,2,2,2,0,0,0,0,0,0,0,0,0
New Mexico,2020-08-28,0,0,4,0,2,0,0,0,0,0,0,0,0
New Mexico,2020-08-29,0,2,7,2,4,0,0,0,1,0,0,0,0
New Mexico,2020-08-30,1,1,24,2,3,0,0,0,0,0,0,0,0
New Mexico,2020-08-31,2,2,13,0,2,0,0,2,1,0,0,0,0
New Mexico,2020-09-01,1,2,1,0,0,0,0,1,0,0,0,0,0
New Mexico,2020-09-02,1,0,1,2,6,2,0,2,0,0,0,0,0
New Mexico,2020-09-03,1,3,7,0,2,2,0,3,0,0,0,0,0
New Mexico,2020-09-04,0,0,6,0,0,0,0,0,0,0,0,0,0
New Mexico,2020-09-05,0,2,1,2,1,0,0,0,0,0,0,0,0
New Mexico,2020-09-06,0,2,2,2,0,0,0,0,0,0,0,0,0
New Mexico,2020-09-07,0,0,3,0,2,0,0,0,0,0,0,0,0
New Mexico,2020-09-08,0,0,3,2,2,0,0,0,0,0,0,0,0
New Mexico,2020-09-09,2,0,37,0,0,1,0,2,1,0,0,0,0
New Mexico,2020-09-10,0,0,46,0,1,0,0,0,0,0,0,0,0
New Mexico,2020-09-11,1,1,11,4,1,0,0,0,0,0,0,0,0
New Mexico,2020-09-12,0,0,5,0,0,0,0,0,1,0,0,0,0
New Mexico,2020-09-13,0,0,4,2,1,0,0,0,1,0,0,0,0
New Mexico,2020-09-14,0,1,5,0,0,0,0,0,0,0,0,0,0
New Mexico,2020-09-15,2,0,1,2,7,0,0,2,0,0,0,0,0
New York,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2020-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2020-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2020-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2020-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2020-03-12,5,2,16,1,8,0,0,2,0,0,0,5,1
New York,2020-03-13,20,11,159,6,55,2,0,24,3,0,0,38,1
New York,2020-03-14,10,18,121,6,21,5,0,33,2,0,1,20,0
New York,2020-03-15,8,14,156,4,128,4,0,51,2,0,0,15,0
New York,2020-03-16,12,37,150,3,36,4,1,40,4,0,1,39,0
New York,2020-03-17,13,21,83,2,27,1,0,29,4,0,0,17,0
New York,2020-03-18,13,8,146,2,59,3,6,28,2,0,0,26,3
New York,2020-03-19,23,11,164,3,65,12,4,27,3,0,2,26,1
New York,2020-03-20,38,11,85,6,222,6,2,53,3,0,2,27,1
New York,2020-03-21,19,6,89,2,118,4,0,19,11,0,3,418,2
New York,2020-03-22,27,13,74,0,30,7,0,67,13,0,0,230,0
New York,2020-03-23,44,9,51,4,30,39,2,30,231,0,2,51,1
New York,2020-03-24,13,12,76,0,22,12,0,10,62,0,0,24,3
New York,2020-03-25,15,8,67,0,24,4,1,22,26,0,3,25,0
New York,2020-03-26,50,3,92,0,48,5,2,14,14,0,2,7,0
New York,2020-03-27,18,22,115,1,51,11,0,24,13,1,1,21,1
New York,2020-03-28,25,9,86,2,41,4,1,53,31,1,1,45,0
New York,2020-03-29,12,16,58,8,357,5,0,18,26,0,0,48,0
New York,2020-03-30,12,12,66,0,120,5,0,11,6,0,1,9,1
New York,2020-03-31,17,26,147,1,296,3,0,27,8,0,1,16,0
New York,2020-04-01,19,15,85,2,44,4,0,17,12,2,0,11,1
New York,2020-04-02,16,11,58,0,57,10,1,16,44,0,5,11,1
New York,2020-04-03,9,24,58,1,41,3,0,28,34,0,3,15,2
New York,2020-04-04,10,17,47,0,40,4,0,11,24,0,5,18,1
New York,2020-04-05,16,12,67,2,52,1,1,22,12,0,1,14,0
New York,2020-04-06,15,13,96,3,71,2,5,16,8,0,12,9,2
New York,2020-04-07,16,10,81,3,99,3,1,20,6,2,1,13,1
New York,2020-04-08,8,12,48,1,77,8,2,6,8,1,2,7,1
New York,2020-04-09,15,17,73,0,63,7,1,27,22,0,1,8,0
New York,2020-04-10,8,20,92,2,35,6,0,13,4,0,1,13,0
New York,2020-04-11,9,12,91,0,16,4,2,5,5,0,1,8,1
New York,2020-04-12,9,18,117,4,28,2,1,6,11,0,3,14,0
New York,2020-04-13,5,11,79,0,47,7,2,14,11,0,0,7,1
New York,2020-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2020-04-15,13,17,64,1,73,3,0,17,21,0,1,5,2
New York,2020-04-16,26,11,56,6,46,3,4,10,8,0,1,11,2
New York,2020-04-17,12,15,130,13,24,5,0,12,46,0,0,6,0
New York,2020-04-18,13,7,68,0,28,7,0,12,50,0,0,13,3
New York,2020-04-19,15,9,72,1,23,3,0,15,18,0,0,18,0
New York,2020-04-20,21,17,72,3,19,3,0,19,3,0,0,9,1
New York,2020-04-21,7,25,69,0,15,2,0,5,9,0,0,5,0
New York,2020-04-22,5,26,150,4,24,4,0,12,14,0,1,13,0
New York,2020-04-23,11,14,122,6,49,3,0,35,24,0,0,16,2
New York,2020-04-24,26,6,42,2,41,5,0,32,15,0,0,10,1
New York,2020-04-25,9,12,72,1,30,0,0,7,11,0,1,2,1
New York,2020-04-26,19,7,62,4,27,1,0,21,33,0,8,8,12
New York,2020-04-27,17,12,84,5,25,10,0,19,12,0,6,7,4
New York,2020-04-28,20,21,216,3,21,2,0,16,19,0,6,2,5
New York,2020-04-29,9,13,151,0,13,10,1,7,6,0,1,6,1
New York,2020-04-30,6,16,63,2,12,4,0,7,5,0,0,7,0
New York,2020-05-01,6,21,78,1,40,2,0,12,5,0,1,7,1
New York,2020-05-02,3,14,63,0,47,1,0,10,6,0,0,5,0
New York,2020-05-03,10,5,67,3,20,3,0,7,4,0,0,4,0
New York,2020-05-04,5,5,76,1,28,3,0,14,7,0,1,8,0
New York,2020-05-05,4,15,25,2,26,9,0,16,5,1,0,7,2
New York,2020-05-06,10,18,23,0,14,4,0,23,6,0,0,15,0
New York,2020-05-07,13,11,58,2,10,5,0,9,10,0,0,5,0
New York,2020-05-08,42,14,31,0,37,1,0,8,4,0,0,4,0
New York,2020-05-09,13,11,45,7,13,2,2,30,2,0,0,7,6
New York,2020-05-10,3,5,91,3,19,2,0,12,5,0,1,6,0
New York,2020-05-11,4,12,42,1,21,3,0,11,10,0,0,5,0
New York,2020-05-12,6,17,31,1,14,3,0,6,14,0,0,17,0
New York,2020-05-13,7,18,41,0,23,3,1,7,13,0,0,8,0
New York,2020-05-14,10,16,63,0,15,5,0,3,12,0,0,7,0
New York,2020-05-15,0,0,0,0,0,0,0,0,2,2,0,0,0
New York,2020-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0
New York,2020-05-17,12,9,23,3,27,1,1,6,6,0,1,5,0
New York,2020-05-18,8,8,27,0,10,3,0,10,20,0,0,4,0
New York,2020-05-19,4,11,20,1,11,3,1,9,7,0,0,3,0
New York,2020-05-20,0,0,0,0,19,0,0,0,22,0,0,0,0
New York,2020-05-21,2,23,26,0,80,1,0,38,76,0,1,33,2
New York,2020-05-22,5,5,52,2,27,0,1,16,24,0,0,12,0
New York,2020-05-23,3,14,36,0,22,0,0,12,18,0,2,10,0
New York,2020-05-24,1,14,32,3,27,0,0,13,25,0,0,12,0
New York,2020-05-25,2,12,35,1,14,0,0,193,12,0,1,14,0
New York,2020-05-26,1,47,60,0,29,3,1,125,17,0,1,9,0
New York,2020-05-27,6,38,32,0,27,3,0,24,21,0,0,11,1
New York,2020-05-28,37,20,37,0,30,1,0,7,8,0,0,2,0
New York,2020-05-29,20,9,34,1,358,2,0,11,8,2,0,2,1
New York,2020-05-30,4,11,18,0,27,0,0,8,0,0,0,0,0
New York,2020-05-31,6,12,10,0,27,1,0,4,0,0,0,2,0
New York,2020-06-01,10,11,14,0,12,0,0,2,2,0,0,2,0
New York,2020-06-02,3,5,7,0,7,0,0,5,6,0,0,1,0
New York,2020-06-03,0,2,5,0,8,2,0,4,10,0,1,2,0
New York,2020-06-04,18,6,21,0,8,1,0,4,2,0,0,6,0
New York,2020-06-05,2,7,21,0,12,5,0,2,2,0,0,1,0
New York,2020-06-06,10,10,3,1,11,1,0,2,1,0,0,1,0
New York,2020-06-07,2,3,6,0,6,0,0,1,0,0,0,1,0
New York,2020-06-08,4,2,6,3,14,3,0,1,5,0,1,5,1
New York,2020-06-10,3,14,19,0,10,1,0,4,4,0,0,3,0
New York,2020-06-11,8,20,25,1,9,3,4,10,11,0,0,5,2
New York,2020-06-12,14,13,38,0,14,0,0,5,3,0,0,5,1
New York,2020-06-13,6,8,17,0,14,2,0,0,10,0,0,3,1
New York,2020-06-14,5,27,14,0,26,2,1,0,3,0,0,0,0
New York,2020-06-15,11,15,26,1,46,1,0,13,2,0,0,5,0
New York,2020-06-16,15,13,47,2,64,0,0,14,3,1,0,21,0
New York,2020-06-17,8,12,31,5,29,2,0,11,6,0,0,9,0
New York,2020-06-18,8,20,77,0,16,0,0,16,25,0,1,0,0
New York,2020-06-19,7,9,23,0,19,0,0,4,5,0,1,10,0
New York,2020-06-22,21,8,46,1,28,3,1,8,129,0,8,4,0
New York,2020-06-23,22,5,105,1,112,0,1,13,20,1,7,75,2
New York,2020-06-24,11,52,404,4,40,2,0,3,7,0,1,100,1
New York,2020-06-25,5,241,67,3,21,17,1,2,25,0,1,18,0
New York,2020-06-26,12,134,26,3,39,3,0,7,8,1,1,25,1
New York,2020-06-27,4,24,34,3,61,3,1,2,1,0,0,3,1
New York,2020-06-29,8,7,53,2,30,4,0,15,27,1,1,10,1
New York,2020-06-30,8,7,52,0,23,0,2,5,11,0,2,2,2
New York,2020-07-01,13,14,135,0,68,0,3,49,3,0,1,10,0
New York,2020-07-02,205,17,15,0,54,4,1,38,18,1,0,7,0
New York,2020-07-03,27,9,53,0,27,2,1,115,3,2,0,1,0
New York,2020-07-04,11,16,45,4,29,3,0,752,3,0,0,7,2
New York,2020-07-05,12,20,23,0,42,0,0,103,17,0,0,0,1
New York,2020-07-06,18,34,52,0,47,17,0,72,12,0,0,4,10
New York,2020-07-07,34,12,70,2,37,0,0,49,11,0,0,5,1
New York,2020-07-08,32,13,48,3,49,1,2,21,5,0,6,16,1
New York,2020-07-09,41,11,103,17,72,1,26,29,6,0,0,3,3
New York,2020-07-10,73,56,94,13,111,1,24,42,26,0,0,10,2
New York,2020-07-11,9,40,35,1,48,0,1,12,12,2,0,7,3
New York,2020-07-12,10,10,60,1,71,5,1,8,11,0,0,21,0
New York,2020-07-13,18,22,71,12,66,4,0,26,17,0,1,21,0
New York,2020-07-14,15,22,74,4,41,29,1,13,86,0,0,9,1
New York,2020-07-15,14,12,105,0,24,4,1,12,45,0,0,4,2
New York,2020-07-16,13,12,118,0,37,39,2,8,28,0,2,10,1
New York,2020-07-17,9,16,132,0,29,7,2,19,8,0,6,5,2
New York,2020-07-18,6,7,81,1,19,1,0,23,11,0,0,1,0
New York,2020-07-19,6,8,55,1,15,1,0,20,8,0,0,2,0
New York,2020-07-20,8,27,70,2,7,0,0,6,13,0,0,1,4
New York,2020-07-21,142,17,76,1,24,0,1,40,16,0,1,4,2
New York,2020-07-22,31,17,60,0,24,2,0,65,8,0,3,5,5
New York,2020-07-23,6,16,55,1,24,2,1,6,35,0,0,4,0
New York,2020-07-24,12,9,64,0,10,4,1,5,70,0,1,8,0
New York,2020-07-25,3,7,32,0,16,3,0,6,21,0,0,7,0
New York,2020-07-26,26,16,39,0,18,5,0,13,12,0,0,3,0
New York,2020-07-27,15,42,49,3,14,249,1,260,13,3,1,6,2
New York,2020-07-28,26,6,65,0,14,98,1,102,3,0,1,1,1
New York,2020-07-29,27,13,37,1,19,11,0,18,24,0,0,3,0
New York,2020-07-30,14,5,115,1,31,1,0,7,10,0,0,3,0
New York,2020-07-31,27,8,56,1,20,1,0,11,7,0,0,5,2
New York,2020-08-01,7,3,25,0,37,1,1,4,3,0,2,1,1
New York,2020-08-02,4,8,60,0,87,2,0,4,10,0,0,7,0
New York,2020-08-03,11,9,92,0,42,1,0,6,4,0,2,9,1
New York,2020-08-04,13,8,66,0,20,0,6,6,22,0,0,8,0
New York,2020-08-05,4,16,38,7,13,4,2,5,12,0,1,3,0
New York,2020-08-06,5,10,47,5,31,4,1,11,18,0,1,7,2
New York,2020-08-07,4,13,37,0,11,2,0,7,7,0,0,1,1
New York,2020-08-08,9,15,33,1,11,0,0,5,4,0,0,4,0
New York,2020-08-09,0,14,43,0,13,0,1,5,2,0,0,7,0
New York,2020-08-10,7,10,49,0,17,4,0,5,7,1,1,3,2
New York,2020-08-11,7,266,229,0,12,7,1,8,5,0,0,3,1
New York,2020-08-12,6,38,60,1,14,0,0,7,2,0,0,6,3
New York,2020-08-13,4,8,93,2,21,1,0,12,5,0,0,4,1
New York,2020-08-14,12,12,44,2,16,3,0,7,3,0,0,3,0
New York,2020-08-15,8,15,29,2,91,2,0,3,9,0,0,1,0
New York,2020-08-16,5,19,31,0,22,3,0,6,1,0,0,4,0
New York,2020-08-17,1,14,33,0,20,3,0,6,0,0,2,0,0
New York,2020-08-18,24,9,43,1,28,4,0,12,10,0,0,3,2
New York,2020-08-19,7,9,126,0,13,2,0,4,6,0,0,4,1
New York,2020-08-20,8,9,51,0,19,1,0,27,2,0,0,4,1
New York,2020-08-21,8,3,253,0,11,1,0,6,1,0,0,4,1
New York,2020-08-22,13,6,33,0,8,0,1,5,1,0,0,0,0
New York,2020-08-23,12,4,69,1,10,0,0,6,13,0,0,1,0
New York,2020-08-24,5,6,31,0,26,0,0,3,0,0,0,2,0
New York,2020-08-25,6,5,24,2,10,2,0,3,5,0,0,7,2
New York,2020-08-26,10,8,31,2,14,1,0,1,5,0,0,4,0
New York,2020-08-27,4,2,28,1,12,1,1,5,1,0,0,5,0
New York,2020-08-28,15,6,27,0,13,0,0,5,8,0,1,1,1
New York,2020-08-29,6,12,19,1,13,0,0,8,1,0,0,3,0
New York,2020-08-30,11,5,126,0,16,0,0,6,0,0,0,1,1
New York,2020-08-31,25,10,82,0,7,0,0,17,1,0,0,5,0
New York,2020-09-01,7,14,65,0,9,0,0,5,4,0,0,2,0
New York,2020-09-02,3,6,50,0,13,0,1,7,4,0,0,3,0
New York,2020-09-03,4,23,47,0,8,2,1,4,14,0,0,4,2
New York,2020-09-04,8,14,41,2,12,0,0,5,11,0,2,4,2
New York,2020-09-05,2,20,14,2,5,2,0,6,6,1,0,2,1
New York,2020-09-06,3,13,23,0,4,0,0,10,1,0,0,0,0
New York,2020-09-07,4,10,20,1,41,1,0,9,2,0,0,3,0
New York,2020-09-08,4,4,79,0,16,0,0,4,4,0,0,2,0
New York,2020-09-09,5,0,445,0,6,0,0,33,7,0,0,10,0
New York,2020-09-10,13,5,503,0,7,2,0,18,7,0,0,1,1
New York,2020-09-11,9,3,55,0,16,2,0,6,4,0,0,3,0
New York,2020-09-12,3,6,47,2,9,0,0,5,7,0,0,2,0
New York,2020-09-13,6,7,40,0,13,1,0,1,10,0,0,3,0
New York,2020-09-14,6,9,49,1,18,0,0,5,6,0,0,2,0
New York,2020-09-15,14,10,54,0,61,0,0,12,8,0,0,6,0
North Carolina,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2020-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2020-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2020-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2020-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,2020-03-12,0,0,11,0,0,0,0,0,0,0,0,0,0
North Carolina,2020-03-13,7,7,80,3,27,4,0,7,1,0,1,19,0
North Carolina,2020-03-14,1,9,60,0,20,1,0,14,0,0,0,10,0
North Carolina,2020-03-15,9,6,79,5,34,9,0,19,0,0,0,13,1
North Carolina,2020-03-16,4,14,102,2,16,8,0,15,0,0,0,11,1
North Carolina,2020-03-17,7,12,53,2,4,1,0,19,0,0,0,11,0
North Carolina,2020-03-18,1,7,88,0,12,0,0,11,1,0,0,5,1
North Carolina,2020-03-19,8,9,65,0,26,2,0,15,2,0,0,5,1
North Carolina,2020-03-20,19,3,50,2,91,2,0,10,0,0,0,4,1
North Carolina,2020-03-21,8,2,48,1,55,3,0,11,0,0,0,153,0
North Carolina,2020-03-22,3,4,45,1,7,3,0,39,2,0,0,106,0
North Carolina,2020-03-23,13,8,31,0,12,14,2,13,116,0,0,13,0
North Carolina,2020-03-24,4,9,30,0,10,4,0,6,30,0,0,11,0
