State,Date,# COVID Tweets,# Twitter Users
Kentucky,2020-04-16,2906,1678
Kentucky,2020-04-17,2661,1538
Kentucky,2020-04-18,2263,1288
Kentucky,2020-04-19,2479,1309
Kentucky,2020-04-20,2498,1439
Kentucky,2020-04-21,2371,1325
Kentucky,2020-04-22,2805,1571
Kentucky,2020-04-23,2928,1611
Kentucky,2020-04-24,2572,1524
Kentucky,2020-04-25,2138,1138
Kentucky,2020-04-26,1861,1032
Kentucky,2020-04-27,2264,1274
Kentucky,2020-04-28,2561,1516
Kentucky,2020-04-29,2654,1446
Kentucky,2020-04-30,2724,1575
Kentucky,2020-05-01,2521,1453
Kentucky,2020-05-02,1834,1152
Kentucky,2020-05-03,1821,1026
Kentucky,2020-05-04,2177,1308
Kentucky,2020-05-05,2530,1365
Kentucky,2020-05-06,2411,1356
Kentucky,2020-05-07,2225,1294
Kentucky,2020-05-08,2033,1182
Kentucky,2020-05-09,1723,995
Kentucky,2020-05-10,1575,868
Kentucky,2020-05-11,2345,1363
Kentucky,2020-05-12,2392,1402
Kentucky,2020-05-13,2281,1312
Kentucky,2020-05-14,2337,1340
Kentucky,2020-05-15,2163,1247
Kentucky,2020-05-16,1425,832
Kentucky,2020-05-17,1443,806
Kentucky,2020-05-18,1998,1134
Kentucky,2020-05-19,2274,1323
Kentucky,2020-05-20,2404,1414
Kentucky,2020-05-21,2062,1197
Kentucky,2020-05-22,1348,825
Kentucky,2020-05-23,1185,712
Kentucky,2020-05-24,1178,764
Kentucky,2020-05-25,1200,764
Kentucky,2020-05-26,1590,1016
Kentucky,2020-05-27,1521,916
Kentucky,2020-05-28,1778,1074
Kentucky,2020-05-29,1528,974
Kentucky,2020-05-30,922,625
Kentucky,2020-05-31,778,581
Kentucky,2020-06-01,1089,796
Kentucky,2020-06-02,1192,812
Kentucky,2020-06-03,1061,706
Kentucky,2020-06-04,1405,982
Kentucky,2020-06-05,1039,755
Kentucky,2020-06-06,782,568
Kentucky,2020-06-07,632,470
Kentucky,2020-06-08,909,642
Kentucky,2020-06-10,1093,796
Kentucky,2020-06-11,1257,846
Kentucky,2020-06-12,1297,878
Kentucky,2020-06-13,872,597
Kentucky,2020-06-14,716,524
Kentucky,2020-06-15,1208,821
Kentucky,2020-06-16,1326,879
Kentucky,2020-06-17,1345,896
Kentucky,2020-06-18,1438,1049
Kentucky,2020-06-19,1365,1019
Kentucky,2020-06-22,1580,1065
Kentucky,2020-06-23,1715,1120
Kentucky,2020-06-24,1681,1070
Kentucky,2020-06-25,1722,1082
Kentucky,2020-06-26,1793,1121
Kentucky,2020-06-27,1251,781
Kentucky,2020-06-29,1669,1067
Kentucky,2020-06-30,1485,972
Kentucky,2020-07-01,1538,1110
Kentucky,2020-07-02,1978,1175
Kentucky,2020-07-03,1701,1032
Kentucky,2020-07-04,1189,793
Kentucky,2020-07-05,846,581
Kentucky,2020-07-06,1679,1030
Kentucky,2020-07-07,1884,1137
Kentucky,2020-07-08,1971,1202
Kentucky,2020-07-09,2166,1392
Kentucky,2020-07-10,2086,1335
Kentucky,2020-07-11,1434,1014
Kentucky,2020-07-12,1304,843
Kentucky,2020-07-13,2008,1210
Kentucky,2020-07-14,1969,1217
Kentucky,2020-07-15,1921,1187
Kentucky,2020-07-16,3105,1751
Kentucky,2020-07-17,2945,1645
Kentucky,2020-07-18,1502,1010
Kentucky,2020-07-19,1272,861
Kentucky,2020-07-20,1762,1102
Kentucky,2020-07-21,1809,1113
Kentucky,2020-07-22,1431,945
Kentucky,2020-07-23,1353,856
Kentucky,2020-07-24,1306,836
Kentucky,2020-07-25,1309,905
Kentucky,2020-07-26,1120,784
Kentucky,2020-07-27,1929,1198
Kentucky,2020-07-28,2166,1293
Kentucky,2020-07-29,1697,991
Kentucky,2020-07-30,2128,1287
Kentucky,2020-07-31,1691,1088
Kentucky,2020-08-01,1066,696
Kentucky,2020-08-02,1176,715
Kentucky,2020-08-03,1440,909
Kentucky,2020-08-04,1395,861
Kentucky,2020-08-05,1724,1033
Kentucky,2020-08-06,1723,1066
Kentucky,2020-08-07,1449,994
Kentucky,2020-08-08,969,633
Kentucky,2020-08-09,1043,692
Kentucky,2020-08-10,1554,992
Kentucky,2020-08-11,1428,915
Kentucky,2020-08-12,1202,773
Kentucky,2020-08-13,1265,773
Kentucky,2020-08-14,1202,753
Kentucky,2020-08-15,1042,704
Kentucky,2020-08-16,654,445
Kentucky,2020-08-17,1086,723
Louisiana,2020-03-01,0,0
Louisiana,2020-03-02,0,0
Louisiana,2020-03-03,0,0
Louisiana,2020-03-04,0,0
Louisiana,2020-03-05,0,0
Louisiana,2020-03-06,0,0
Louisiana,2020-03-07,0,0
Louisiana,2020-03-08,0,0
Louisiana,2020-03-09,0,0
Louisiana,2020-03-10,0,0
Louisiana,2020-03-11,0,0
Louisiana,2020-03-12,539,477
Louisiana,2020-03-13,5410,3568
Louisiana,2020-03-14,5122,3410
Louisiana,2020-03-15,4536,2877
Louisiana,2020-03-16,4546,3000
Louisiana,2020-03-17,4616,3073
Louisiana,2020-03-18,4728,3132
Louisiana,2020-03-19,4692,3212
Louisiana,2020-03-20,4784,3170
Louisiana,2020-03-21,3575,2425
Louisiana,2020-03-22,4746,3066
Louisiana,2020-03-23,4692,3092
Louisiana,2020-03-24,4358,2724
Louisiana,2020-03-25,4270,2641
Louisiana,2020-03-26,2431,1732
Louisiana,2020-03-27,4006,2517
Louisiana,2020-03-28,3933,2464
Louisiana,2020-03-29,3779,2338
Louisiana,2020-03-30,2841,1878
Louisiana,2020-03-31,4284,2744
Louisiana,2020-04-01,4333,2503
Louisiana,2020-04-02,4241,2587
Louisiana,2020-04-03,4130,2372
Louisiana,2020-04-04,4141,2359
Louisiana,2020-04-05,3927,2173
Louisiana,2020-04-06,4189,2382
Louisiana,2020-04-07,4481,2631
Louisiana,2020-04-08,4414,2479
Louisiana,2020-04-09,4498,2487
Louisiana,2020-04-10,4079,2204
Louisiana,2020-04-11,3698,2147
Louisiana,2020-04-12,3304,1851
Louisiana,2020-04-13,3327,1749
Louisiana,2020-04-14,4309,2471
Louisiana,2020-04-15,4310,2380
Louisiana,2020-04-16,3781,2161
Louisiana,2020-04-17,3601,2041
Louisiana,2020-04-18,3368,1863
Louisiana,2020-04-19,3355,1788
Louisiana,2020-04-20,3681,1923
Louisiana,2020-04-21,3145,1771
Louisiana,2020-04-22,3663,1918
Louisiana,2020-04-23,3700,2090
Louisiana,2020-04-24,3487,1863
Louisiana,2020-04-25,2697,1413
Louisiana,2020-04-26,2401,1391
Louisiana,2020-04-27,3087,1740
Louisiana,2020-04-28,3427,1848
Louisiana,2020-04-29,3311,1873
Louisiana,2020-04-30,2913,1610
Louisiana,2020-05-01,3113,1787
Louisiana,2020-05-02,2393,1445
Louisiana,2020-05-03,2206,1209
Louisiana,2020-05-04,2886,1571
Louisiana,2020-05-05,3370,1857
Louisiana,2020-05-06,3078,1667
Louisiana,2020-05-07,2942,1617
Louisiana,2020-05-08,2735,1540
Louisiana,2020-05-09,2305,1316
Louisiana,2020-05-10,2125,1253
Louisiana,2020-05-11,3482,2037
Louisiana,2020-05-12,2950,1718
Louisiana,2020-05-13,2889,1703
Louisiana,2020-05-14,3199,1925
Louisiana,2020-05-15,2992,1717
Louisiana,2020-05-16,1700,997
Louisiana,2020-05-17,2202,1312
Louisiana,2020-05-18,2730,1543
Louisiana,2020-05-19,3571,2104
Louisiana,2020-05-20,3716,2286
Louisiana,2020-05-21,2900,1763
Louisiana,2020-05-22,1826,1073
Louisiana,2020-05-23,1745,1034
Louisiana,2020-05-24,2009,1356
Louisiana,2020-05-25,1980,1257
Louisiana,2020-05-26,2436,1551
Louisiana,2020-05-27,2015,1184
Louisiana,2020-05-28,2502,1504
Louisiana,2020-05-29,2133,1355
Louisiana,2020-05-30,1272,883
Louisiana,2020-05-31,1259,930
Louisiana,2020-06-01,2203,1476
Louisiana,2020-06-02,1902,1418
Louisiana,2020-06-03,1563,1053
Louisiana,2020-06-04,2612,1853
Louisiana,2020-06-05,1715,1174
Louisiana,2020-06-06,1283,897
Louisiana,2020-06-07,1337,989
Louisiana,2020-06-08,1477,938
Louisiana,2020-06-10,1873,1238
Louisiana,2020-06-11,1568,969
Louisiana,2020-06-12,1698,1063
Louisiana,2020-06-13,1367,949
Louisiana,2020-06-14,1492,1102
Louisiana,2020-06-15,2082,1315
Louisiana,2020-06-16,1726,1022
Louisiana,2020-06-17,2030,1219
Louisiana,2020-06-18,2855,1914
Louisiana,2020-06-19,2460,1665
Louisiana,2020-06-22,2895,1772
Louisiana,2020-06-23,3152,2094
Louisiana,2020-06-24,2608,1584
Louisiana,2020-06-25,2681,1647
Louisiana,2020-06-26,2820,1727
Louisiana,2020-06-27,2069,1190
Louisiana,2020-06-29,2243,1404
Louisiana,2020-06-30,2279,1387
Louisiana,2020-07-01,2959,1869
Louisiana,2020-07-02,3538,2056
Louisiana,2020-07-03,2951,1647
Louisiana,2020-07-04,1852,1063
Louisiana,2020-07-05,1613,925
Louisiana,2020-07-06,2778,1600
Louisiana,2020-07-07,2479,1388
Louisiana,2020-07-08,2840,1539
Louisiana,2020-07-09,3038,1972
Louisiana,2020-07-10,2713,1686
Louisiana,2020-07-11,3138,1934
Louisiana,2020-07-12,2396,1501
Louisiana,2020-07-13,3233,1915
Louisiana,2020-07-14,2859,1526
Louisiana,2020-07-15,3523,2043
Louisiana,2020-07-16,3650,1957
Louisiana,2020-07-17,2836,1605
Louisiana,2020-07-18,1982,1328
Louisiana,2020-07-19,1974,1192
Louisiana,2020-07-20,2190,1378
Louisiana,2020-07-21,2379,1382
Louisiana,2020-07-22,2072,1293
Louisiana,2020-07-23,1805,1105
Louisiana,2020-07-24,2282,1395
Louisiana,2020-07-25,2781,1998
Louisiana,2020-07-26,1946,1360
Louisiana,2020-07-27,2366,1562
Louisiana,2020-07-28,2962,1611
Louisiana,2020-07-29,2480,1458
Louisiana,2020-07-30,3137,1813
Louisiana,2020-07-31,2222,1329
Louisiana,2020-08-01,1533,947
Louisiana,2020-08-02,1453,924
Louisiana,2020-08-03,1965,1139
Louisiana,2020-08-04,2070,1181
Louisiana,2020-08-05,2028,1326
Louisiana,2020-08-06,2435,1517
Louisiana,2020-08-07,2059,1393
Louisiana,2020-08-08,1170,828
Louisiana,2020-08-09,1463,1023
Louisiana,2020-08-10,1981,1281
Louisiana,2020-08-11,2043,1302
Louisiana,2020-08-12,1381,916
Louisiana,2020-08-13,1400,896
Louisiana,2020-08-14,1312,846
Louisiana,2020-08-15,896,629
Louisiana,2020-08-16,862,551
Louisiana,2020-08-17,1413,1020
Maine,2020-03-01,0,0
Maine,2020-03-02,0,0
Maine,2020-03-03,0,0
Maine,2020-03-04,0,0
Maine,2020-03-05,0,0
Maine,2020-03-06,0,0
Maine,2020-03-07,0,0
Maine,2020-03-08,0,0
Maine,2020-03-09,0,0
Maine,2020-03-10,0,0
Maine,2020-03-11,0,0
Maine,2020-03-12,65,60
Maine,2020-03-13,745,503
Maine,2020-03-14,642,433
Maine,2020-03-15,754,472
Maine,2020-03-16,699,488
Maine,2020-03-17,742,487
Maine,2020-03-18,750,489
Maine,2020-03-19,721,479
Maine,2020-03-20,733,486
Maine,2020-03-21,549,373
Maine,2020-03-22,623,387
Maine,2020-03-23,685,435
Maine,2020-03-24,722,467
Maine,2020-03-25,708,447
Maine,2020-03-26,417,296
Maine,2020-03-27,657,429
Maine,2020-03-28,574,369
Maine,2020-03-29,589,350
Maine,2020-03-30,464,314
Maine,2020-03-31,713,459
Maine,2020-04-01,727,467
Maine,2020-04-02,750,454
Maine,2020-04-03,723,438
Maine,2020-04-04,598,362
Maine,2020-04-05,610,344
Maine,2020-04-06,745,419
Maine,2020-04-07,732,456
Maine,2020-04-08,764,455
Maine,2020-04-09,792,439
Maine,2020-04-10,766,408
Maine,2020-04-11,632,351
Maine,2020-04-12,701,315
Maine,2020-04-13,724,401
Maine,2020-04-14,722,400
Maine,2020-04-15,743,416
Maine,2020-04-16,750,393
Maine,2020-04-17,639,353
Maine,2020-04-18,596,328
Maine,2020-04-19,674,329
Maine,2020-04-20,764,371
Maine,2020-04-21,638,345
Maine,2020-04-22,814,427
Maine,2020-04-23,707,393
Maine,2020-04-24,731,372
Maine,2020-04-25,528,285
Maine,2020-04-26,479,252
Maine,2020-04-27,706,378
Maine,2020-04-28,741,381
Maine,2020-04-29,667,368
Maine,2020-04-30,750,379
Maine,2020-05-01,782,390
Maine,2020-05-02,458,233
Maine,2020-05-03,491,250
Maine,2020-05-04,638,352
Maine,2020-05-05,727,374
Maine,2020-05-06,687,351
Maine,2020-05-07,765,375
Maine,2020-05-08,639,333
Maine,2020-05-09,647,265
Maine,2020-05-10,532,254
Maine,2020-05-11,605,329
Maine,2020-05-12,604,325
Maine,2020-05-13,624,331
Maine,2020-05-14,513,309
Maine,2020-05-15,624,303
Maine,2020-05-16,371,212
Maine,2020-05-17,383,206
Maine,2020-05-18,581,290
Maine,2020-05-19,596,330
Maine,2020-05-20,654,338
Maine,2020-05-21,548,288
Maine,2020-05-22,455,257
Maine,2020-05-23,309,189
Maine,2020-05-24,278,166
Maine,2020-05-25,430,204
Maine,2020-05-26,437,229
Maine,2020-05-27,472,256
Maine,2020-05-28,585,336
Maine,2020-05-29,399,260
Maine,2020-05-30,273,165
Maine,2020-05-31,237,135
Maine,2020-06-01,313,221
Maine,2020-06-02,270,208
Maine,2020-06-03,264,191
Maine,2020-06-04,352,254
Maine,2020-06-05,331,245
Maine,2020-06-06,241,178
Maine,2020-06-07,164,133
Maine,2020-06-08,314,206
Maine,2020-06-10,276,188
Maine,2020-06-11,312,206
Maine,2020-06-12,368,222
Maine,2020-06-13,221,150
Maine,2020-06-14,193,142
Maine,2020-06-15,376,221
Maine,2020-06-16,392,239
Maine,2020-06-17,492,288
Maine,2020-06-18,352,233
Maine,2020-06-19,359,228
Maine,2020-06-22,314,228
Maine,2020-06-23,445,293
Maine,2020-06-24,406,263
Maine,2020-06-25,426,291
Maine,2020-06-26,480,292
Maine,2020-06-27,358,232
Maine,2020-06-29,446,296
Maine,2020-06-30,449,297
Maine,2020-07-01,455,284
Maine,2020-07-02,477,307
Maine,2020-07-03,394,241
Maine,2020-07-04,293,208
Maine,2020-07-05,245,164
Maine,2020-07-06,493,292
Maine,2020-07-07,410,257
Maine,2020-07-08,472,273
Maine,2020-07-09,392,248
Maine,2020-07-10,417,265
Maine,2020-07-11,360,224
Maine,2020-07-12,329,198
Maine,2020-07-13,464,262
Maine,2020-07-14,522,295
Maine,2020-07-15,481,294
Maine,2020-07-16,534,314
Maine,2020-07-17,471,274
Maine,2020-07-18,274,199
Maine,2020-07-19,293,179
Maine,2020-07-20,412,227
Maine,2020-07-21,390,233
Maine,2020-07-22,355,229
Maine,2020-07-23,320,203
Maine,2020-07-24,387,235
Maine,2020-07-25,281,190
Maine,2020-07-26,243,161
Maine,2020-07-27,380,218
Maine,2020-07-28,479,283
Maine,2020-07-29,419,244
Maine,2020-07-30,544,310
Maine,2020-07-31,477,282
Maine,2020-08-01,249,157
Maine,2020-08-02,288,175
Maine,2020-08-03,419,249
Maine,2020-08-04,331,222
Maine,2020-08-05,319,198
Maine,2020-08-06,392,238
Maine,2020-08-07,325,197
Maine,2020-08-08,204,137
Maine,2020-08-09,256,167
Maine,2020-08-10,257,176
Maine,2020-08-11,334,228
Maine,2020-08-12,280,186
Maine,2020-08-13,248,180
Maine,2020-08-14,252,166
Maine,2020-08-15,148,116
Maine,2020-08-16,149,114
Maine,2020-08-17,244,173
Maryland,2020-03-01,0,0
Maryland,2020-03-02,0,0
Maryland,2020-03-03,0,0
Maryland,2020-03-04,0,0
Maryland,2020-03-05,0,0
Maryland,2020-03-06,0,0
Maryland,2020-03-07,0,0
Maryland,2020-03-08,0,0
Maryland,2020-03-09,0,0
Maryland,2020-03-10,0,0
Maryland,2020-03-11,0,0
Maryland,2020-03-12,671,564
Maryland,2020-03-13,6572,4199
Maryland,2020-03-14,5632,3726
Maryland,2020-03-15,5513,3269
Maryland,2020-03-16,5569,3451
Maryland,2020-03-17,5725,3709
Maryland,2020-03-18,5616,3701
Maryland,2020-03-19,5782,3815
Maryland,2020-03-20,5792,3854
Maryland,2020-03-21,4768,3132
Maryland,2020-03-22,4701,2987
Maryland,2020-03-23,5805,3597
Maryland,2020-03-24,5271,3212
Maryland,2020-03-25,5538,3314
Maryland,2020-03-26,3433,2194
Maryland,2020-03-27,5563,3328
Maryland,2020-03-28,4782,2923
Maryland,2020-03-29,5076,2888
Maryland,2020-03-30,4313,2691
Maryland,2020-03-31,5752,3416
Maryland,2020-04-01,5774,3316
Maryland,2020-04-02,6066,3484
Maryland,2020-04-03,5628,3193
Maryland,2020-04-04,5066,2911
Maryland,2020-04-05,4954,2669
Maryland,2020-04-06,5734,3187
Maryland,2020-04-07,6575,3607
Maryland,2020-04-08,6531,3527
Maryland,2020-04-09,6548,3476
Maryland,2020-04-10,6324,3372
Maryland,2020-04-11,4874,2781
Maryland,2020-04-12,4293,2488
Maryland,2020-04-13,5072,2801
Maryland,2020-04-14,6149,3605
Maryland,2020-04-15,6389,3606
Maryland,2020-04-16,5761,3267
Maryland,2020-04-17,5616,3124
Maryland,2020-04-18,4544,2595
Maryland,2020-04-19,4541,2490
Maryland,2020-04-20,6203,3360
Maryland,2020-04-21,5385,3081
Maryland,2020-04-22,5978,3018
Maryland,2020-04-23,5976,3250
Maryland,2020-04-24,6028,3262
Maryland,2020-04-25,4159,2282
Maryland,2020-04-26,3765,2095
Maryland,2020-04-27,5150,2663
Maryland,2020-04-28,5697,3026
Maryland,2020-04-29,5817,3050
Maryland,2020-04-30,5635,2890
Maryland,2020-05-01,5546,3087
Maryland,2020-05-02,3722,2103
Maryland,2020-05-03,3408,1834
Maryland,2020-05-04,4461,2476
Maryland,2020-05-05,5570,2853
Maryland,2020-05-06,5921,3113
Maryland,2020-05-07,5286,2948
Maryland,2020-05-08,4551,2545
Maryland,2020-05-09,3762,2074
Maryland,2020-05-10,3048,1753
Maryland,2020-05-11,5243,3048
Maryland,2020-05-12,5041,2804
Maryland,2020-05-13,4601,2563
Maryland,2020-05-14,5996,3638
Maryland,2020-05-15,5329,3146
Maryland,2020-05-16,2582,1531
Maryland,2020-05-17,2806,1644
Maryland,2020-05-18,4308,2542
Maryland,2020-05-19,5564,3220
Maryland,2020-05-20,5654,3393
Maryland,2020-05-21,4984,2897
Maryland,2020-05-22,3215,1968
Maryland,2020-05-23,2542,1570
Maryland,2020-05-24,3070,1986
Maryland,2020-05-25,3025,1886
Maryland,2020-05-26,3862,2467
Maryland,2020-05-27,3551,2062
Maryland,2020-05-28,4119,2498
Maryland,2020-05-29,3757,2347
Maryland,2020-05-30,1990,1292
Maryland,2020-05-31,1907,1393
Maryland,2020-06-01,2669,1869
Maryland,2020-06-02,2844,2003
Maryland,2020-06-03,2642,1661
Maryland,2020-06-04,3736,2495
Maryland,2020-06-05,3013,2151
Maryland,2020-06-06,1998,1464
Maryland,2020-06-07,1747,1281
Maryland,2020-06-08,2337,1511
Maryland,2020-06-10,2954,1970
Maryland,2020-06-11,2833,1826
Maryland,2020-06-12,3109,1903
Maryland,2020-06-13,2008,1354
Maryland,2020-06-14,2068,1410
Maryland,2020-06-15,3300,2096
Maryland,2020-06-16,3128,1888
Maryland,2020-06-17,3510,2111
Maryland,2020-06-18,3856,2574
Maryland,2020-06-19,3617,2482
Maryland,2020-06-22,3672,2369
Maryland,2020-06-23,3940,2538
Maryland,2020-06-24,3329,2106
Maryland,2020-06-25,3914,2360
Maryland,2020-06-26,3847,2316
Maryland,2020-06-27,2674,1602
Maryland,2020-06-29,3439,2105
Maryland,2020-06-30,3470,2063
Maryland,2020-07-01,4002,2557
Maryland,2020-07-02,4100,2392
Maryland,2020-07-03,3222,2009
Maryland,2020-07-04,2664,1739
Maryland,2020-07-05,1906,1207
Maryland,2020-07-06,3874,2312
Maryland,2020-07-07,3614,2018
Maryland,2020-07-08,3712,2156
Maryland,2020-07-09,3816,2374
Maryland,2020-07-10,3483,2164
Maryland,2020-07-11,3092,1956
Maryland,2020-07-12,2911,1781
Maryland,2020-07-13,4049,2433
Maryland,2020-07-14,3766,2130
Maryland,2020-07-15,4030,2504
Maryland,2020-07-16,4500,2578
Maryland,2020-07-17,3849,2214
Maryland,2020-07-18,2550,1695
Maryland,2020-07-19,2206,1368
Maryland,2020-07-20,3149,1955
Maryland,2020-07-21,2976,1789
Maryland,2020-07-22,3008,1858
Maryland,2020-07-23,2761,1678
Maryland,2020-07-24,2922,1787
Maryland,2020-07-25,3035,2027
Maryland,2020-07-26,2314,1529
Maryland,2020-07-27,3997,2378
Maryland,2020-07-28,3962,2246
Maryland,2020-07-29,3505,1972
Maryland,2020-07-30,4292,2567
Maryland,2020-07-31,3414,2145
Maryland,2020-08-01,2210,1328
Maryland,2020-08-02,2074,1234
Maryland,2020-08-03,2886,1703
Maryland,2020-08-04,2625,1581
Maryland,2020-08-05,3163,1969
Maryland,2020-08-06,3561,2202
Maryland,2020-08-07,3085,2045
Maryland,2020-08-08,1641,1062
Maryland,2020-08-09,1988,1248
Maryland,2020-08-10,2409,1559
Maryland,2020-08-11,2630,1613
Maryland,2020-08-12,2191,1382
Maryland,2020-08-13,2274,1415
Maryland,2020-08-14,1946,1258
Maryland,2020-08-15,1405,911
Maryland,2020-08-16,1179,786
Maryland,2020-08-17,2237,1414
Massachusetts,2020-03-01,0,0
Massachusetts,2020-03-02,0,0
Massachusetts,2020-03-03,0,0
Massachusetts,2020-03-04,0,0
Massachusetts,2020-03-05,0,0
Massachusetts,2020-03-06,0,0
Massachusetts,2020-03-07,0,0
Massachusetts,2020-03-08,0,0
Massachusetts,2020-03-09,0,0
Massachusetts,2020-03-10,0,0
Massachusetts,2020-03-11,0,0
Massachusetts,2020-03-12,1372,1093
Massachusetts,2020-03-13,12630,7987
Massachusetts,2020-03-14,11474,7346
Massachusetts,2020-03-15,12702,7394
Massachusetts,2020-03-16,11994,7708
Massachusetts,2020-03-17,12424,8032
Massachusetts,2020-03-18,11394,7532
Massachusetts,2020-03-19,11214,7372
Massachusetts,2020-03-20,11555,7452
Massachusetts,2020-03-21,9580,6147
Massachusetts,2020-03-22,9988,6267
Massachusetts,2020-03-23,11708,7310
Massachusetts,2020-03-24,11209,6971
Massachusetts,2020-03-25,11827,7138
Massachusetts,2020-03-26,6539,4350
Massachusetts,2020-03-27,11719,6919
Massachusetts,2020-03-28,10058,5974
Massachusetts,2020-03-29,9841,5727
Massachusetts,2020-03-30,7999,5265
Massachusetts,2020-03-31,11662,7005
Massachusetts,2020-04-01,12248,7306
Massachusetts,2020-04-02,12689,7300
Massachusetts,2020-04-03,12257,7046
Massachusetts,2020-04-04,10560,5886
Massachusetts,2020-04-05,10400,5681
Massachusetts,2020-04-06,12061,6985
Massachusetts,2020-04-07,13039,7471
Massachusetts,2020-04-08,12695,7116
Massachusetts,2020-04-09,12516,6897
Massachusetts,2020-04-10,12917,6979
Massachusetts,2020-04-11,10106,5602
Massachusetts,2020-04-12,8741,4936
Massachusetts,2020-04-13,10710,5950
Massachusetts,2020-04-14,11984,6810
Massachusetts,2020-04-15,12330,6946
Massachusetts,2020-04-16,12236,7018
Massachusetts,2020-04-17,11069,6295
Massachusetts,2020-04-18,9608,5328
Massachusetts,2020-04-19,10194,5390
Massachusetts,2020-04-20,11074,6089
Massachusetts,2020-04-21,9286,5470
Massachusetts,2020-04-22,12055,6416
Massachusetts,2020-04-23,11594,6341
Massachusetts,2020-04-24,11638,6449
Massachusetts,2020-04-25,8186,4533
Massachusetts,2020-04-26,7611,4147
Massachusetts,2020-04-27,10538,5677
Massachusetts,2020-04-28,10886,6108
Massachusetts,2020-04-29,10902,6050
Massachusetts,2020-04-30,10649,5926
Massachusetts,2020-05-01,10330,5892
Massachusetts,2020-05-02,6750,3904
Massachusetts,2020-05-03,6235,3645
Massachusetts,2020-05-04,9989,5593
Massachusetts,2020-05-05,11365,6065
Massachusetts,2020-05-06,10756,5916
Massachusetts,2020-05-07,10442,5803
Massachusetts,2020-05-08,9267,5309
Massachusetts,2020-05-09,7291,4153
Massachusetts,2020-05-10,6462,3692
Massachusetts,2020-05-11,10278,5788
Massachusetts,2020-05-12,10010,5739
Massachusetts,2020-05-13,9030,5281
Massachusetts,2020-05-14,9740,5596
Massachusetts,2020-05-15,8959,5112
Massachusetts,2020-05-16,5870,3367
Massachusetts,2020-05-17,5918,3335
Massachusetts,2020-05-18,8957,5076
Massachusetts,2020-05-19,9707,5633
Massachusetts,2020-05-20,9285,5501
Massachusetts,2020-05-21,8121,4937
Massachusetts,2020-05-22,6182,3777
Massachusetts,2020-05-23,4557,2864
Massachusetts,2020-05-24,5239,3177
Massachusetts,2020-05-25,5104,3221
Massachusetts,2020-05-26,6966,4395
Massachusetts,2020-05-27,6693,4067
Massachusetts,2020-05-28,8100,4910
Massachusetts,2020-05-29,7034,4445
Massachusetts,2020-05-30,4111,2691
Massachusetts,2020-05-31,3734,2669
Massachusetts,2020-06-01,5304,3659
Massachusetts,2020-06-02,4983,3574
Massachusetts,2020-06-03,5158,3359
Massachusetts,2020-06-04,6052,4053
Massachusetts,2020-06-05,5062,3391
Massachusetts,2020-06-06,3615,2473
Massachusetts,2020-06-07,3118,2176
Massachusetts,2020-06-08,4596,3029
Massachusetts,2020-06-10,5519,3715
Massachusetts,2020-06-11,5542,3582
Massachusetts,2020-06-12,6047,3849
Massachusetts,2020-06-13,3978,2639
Massachusetts,2020-06-14,3556,2372
Massachusetts,2020-06-15,5813,3759
Massachusetts,2020-06-16,6279,3943
Massachusetts,2020-06-17,6434,4070
Massachusetts,2020-06-18,6067,4056
Massachusetts,2020-06-19,5763,3823
Massachusetts,2020-06-22,6181,4043
Massachusetts,2020-06-23,7670,4927
Massachusetts,2020-06-24,6728,4182
Massachusetts,2020-06-25,7442,4634
Massachusetts,2020-06-26,7169,4340
Massachusetts,2020-06-27,5002,3083
Massachusetts,2020-06-29,6437,4184
Massachusetts,2020-06-30,7339,4740
Massachusetts,2020-07-01,6968,4491
Massachusetts,2020-07-02,7739,4567
Massachusetts,2020-07-03,5994,3662
Massachusetts,2020-07-04,4570,2991
Massachusetts,2020-07-05,3807,2440
Massachusetts,2020-07-06,6749,4161
Massachusetts,2020-07-07,6674,3998
Massachusetts,2020-07-08,6807,4277
Massachusetts,2020-07-09,6488,4208
Massachusetts,2020-07-10,5953,3714
Massachusetts,2020-07-11,4821,3069
Massachusetts,2020-07-12,4633,2834
Massachusetts,2020-07-13,6965,4112
Massachusetts,2020-07-14,6711,4019
Massachusetts,2020-07-15,6937,4351
Massachusetts,2020-07-16,7780,4660
Massachusetts,2020-07-17,6508,4080
Massachusetts,2020-07-18,4063,2699
Massachusetts,2020-07-19,3774,2468
Massachusetts,2020-07-20,5661,3672
Massachusetts,2020-07-21,5390,3541
Massachusetts,2020-07-22,5143,3276
Massachusetts,2020-07-23,4925,3133
Massachusetts,2020-07-24,5270,3277
Massachusetts,2020-07-25,4120,2716
Massachusetts,2020-07-26,3734,2452
Massachusetts,2020-07-27,6095,3830
Massachusetts,2020-07-28,7232,4255
Massachusetts,2020-07-29,5853,3548
Massachusetts,2020-07-30,7319,4544
Massachusetts,2020-07-31,6376,3932
Massachusetts,2020-08-01,4187,2599
Massachusetts,2020-08-02,3906,2336
Massachusetts,2020-08-03,5183,3232
Massachusetts,2020-08-04,5061,3272
Massachusetts,2020-08-05,5595,3635
Massachusetts,2020-08-06,5864,3657
